,listing_id,id,comments
4604,1686930,29726231,found lovely apartment advertised immaculate condition arrived apartment gem perfect location enjoy seattle offer course memory foam mattress feather topper quiet location would give anyone rested feeling take day say could stayed anywhere else comfortable us doggie included loved yard dogs exploring neighborhood us also short walk could eating great pizza organic coffee enjoy stay paige great host thank
4605,1686930,30377724,paiges hideaway absolute gem located near cute shops delicious coffee beautiful view sound steps house cant think better place stay seattle home clean cozy plenty amenities make feel comfortable coffee toiletries etc paige extremely kind welcoming crossed paths shared yard doggies absolute gems
4606,1686930,30583181,absolutely loved stay hideaway rooms cozy location unbeatable hope stay soon
4607,1686930,30771806,great stay paiges basement apartment queenann even though apt located lower levelit basement feel well lit felt bright still managed get enough light day beds comfortable everything clean paige gave us great recommendations things seattle area paiges place also walking distance great ice cream shop coffee shop pizza place great late night happy hour overall incredible stay
4608,1686930,31600546,wonderful stay paiges house location convenient rooms clean nice would highly recommend
4609,1686930,32915777,queen anne great location able get many highlighted spots seattle location apartment nice clean host gave us directions place get never met town part time house problem tv gone one day came fixed house many kitchen amenities could cook wanted would recommend towels house 4 needed laundry days also noise people loud morning 20 year old kids slept got overall good experience
4610,1686930,33516456,great place stay seattle queen anne location ideal get south downtown north freemontballard areas walking distance really great coffee donut ice cream shops bus stop right outside house plenty offstreet parking available really nice basement apartment comfy chairs couch beds linens paige really easy communicate takes great care place even catered needs baby traveling us highly recommend
4611,1686930,33985014,hideaway fantastic apartment great location within seattle hosts great communicating prior arrival found flat ease moved problems place incredibly spacious comfortable much opted night rather go lovely able walk seattle easily also bus stop outside brilliant touring city well
4612,1686930,34786672,using public transport want little ways hustle bustle downtown seattle place exactly looking bus stop outside door takes anywhere city stops every 30 minutes access date info transport app phone beds comfortable plenty pace family 4 host intrusive helpful
4613,1686930,35227572,pleasure stay hideaway comfortable size whole family much roomier looks pictures perfect location bus downtown right front spectacular view city kerry park around corner highly recommended leisurely visit seattle
4614,1686930,35630880,neighborhood beautiful quiet great space tons room everything could need bathroom small even managed 4 women sharing worked beds amazingly comfortable slept like rock paige created peaceful welcoming space
4615,1686930,36266509,clean comfortable 4 people use washerdryer bc weather hot cook bit vacation like try local food plus day used public transportation system get around nice bus stop front also wifi walk kerry park spectacular view downtown mt rainer also walked seattle center 20 minutes shops restaurants along queene anne fun thursday marketfruit cheaper pike market good food booths wanted eat dinner safeway store half block past trader joe would stay didnt meet host pooches enjoy stay
4616,1686930,36754919,amazing place lovely neighbourhood paige helpful friendly
4617,1686930,41577192,sister double date husbands paige absolutely wonderful gave us information needed prior arrival gave us space friendly informative hideaway even darling pictured many relaxing welcoming touches thank paige starting vacation perfect way
4618,1686930,41915799,recent stay hideaway spectacular friend came two daughters weekend hideaway perfect place accommodate us beautiful plenty space extremely clean quiet beautiful neighborhood without far seattle activities dining everything could needed provided hideaway basics clean towels plenty kitchen utensils extra shampoo hair products beds also extremely comfortable paige perfect host great suggestions eat get around encouraged us call questions needed anything regret booking another night cant wait come back hideaway stay beautiful airbnb absolutely perfect neighborhood
4619,1686930,42202432,paige informative entire process sent us detailed description area local amenities absolutely loved place beds extremely comfortable ended sleeping way past alarms decor adorable ended hanging back patio wine cheese hour exploring city saw paige family passing extremely nice recommending different restaurants areas seattle everything clean plenty towels dishes etc street plenty good restaurants trader joes parking also easy find
4620,1686930,43571064,family four stayed paiges apartment seattle great experience apartment described fit needs wonderfully much better option hotels seattle took cab location service area used orange cab trip downtown 8 4 us way would love rent area
4621,1686930,45953732,love cozy place two comfortable rooms 2 couple full kitchen simple cooking close kerry park locate quiet area close famous ice cream shop although didnt get chance try open noon
4622,1686930,49974390,es ist wunderschn die lage ist perfekt busstation gleich haus und fhrt direkt nach downtown das appartment ist sehr sauber und liebevoll eingerichtet der kontakt mit paige ist reibungslos sie beantwortet jede frage sofort und ist sehr freundlich wenn wir wieder nach seattle kommen werden wir defintiv dieses appartment buchen
4623,1686930,50746867,beautiful basement apartment everything needed cozy loved basement apt upstairs walkingrunning heard light sleepers like one friend overall wonderful place spend vacation
4624,1686930,51572503,fianc fur children enjoyed hideaway found better description paige awesome host eye perfection paige knows queen anne area quite well direct wonderful things plan use hideaway every trip seattle
4625,1686930,52072049,first wow really enjoyed stay sesttle house easy find greeted little doggie little land minds right entrance way basement door would nice someone take time make sure path free clear doggie poo basement wonderfully decorated light surprise beds comfortable well really enjoyed home away home fyi youre tall person good luck shower made 52 person
4626,1686930,52841879,hideaway comfortable stay four people one cat nice able bring pet along trip paige accommodating letting us stay little designated checkout time could spend time exploring seattle space clean cozy great visit
4627,1686930,55901731,friendly host reassured us unfamiliar queen anne area seattle hello sign made us feel welcome homey two bedroom basement apartment sister said slept night super comfy beds love place
4628,3344977,15656239,room exactly advertised clean well taken care alex wei hope im spelling right great hosts really left much interacted gave key room entrance theres much privacy need willing help requests like places could eat theres great qfc 24 hr grocery store 3 minutes walking distance great shops around market st way left early 5am even alex made sure see friendly welcoming hosts would definitely consider staying end back seattle
4629,3344977,15789001,great stay alex wei inviting hosts room bathroom clean room felt private since entrance quite separate rest home also enjoyed proximity ballard restaurants shops bars thanks much
4630,3344977,16309805,place great nice quiet easy parking private access room real advantage highly recommend hosts room
4631,3344977,16491053,clean quiet also private great neighborhood walking
4632,3344977,16646072,great stay room private entrance room clean exactly see online soap shampoo provided bathroom two bottles drinking water also room guest park rental car night unrestricted street parking overall area seem safe also 24hours supermarket starbucks coffee within walking distance host friendly wasnt sure happened front arrived wanted help find house made feel quite welcome went greeted front home id reserve room im ever area
4633,3344977,16739064,nice space private entrance personal bathroom place located north downtown convenient bus route downtown nearby 40 min bus ride downtown less 5 mins away fremount ballard great puerto rican restaurant called la isla french bakery cafe besalu within walking distance
4634,3344977,16913676,room exactly described depicted immaculate wellappointed alex accessible wei welcoming highly recommend airbnb
4635,3344977,17119557,room advertised clean private entrance great addition
4636,3344977,17451228,great location downtown ballard house within walking distance several stores restaurants bars shops etc ballard offer also easy get downtown thanks nearby buses room comfy bright complaints
4637,3344977,17637826,room exactly described nice private comfortablethe neighborhood nice calm close bus stop brings directly city center sightseeing likehighly recommended short staying seattle
4638,3344977,17850498,welcomed wei shown room etc love private entry private bath room perfect location event attending everything needed comfy bed desk chair etc see picture contact hosts arrival able easily contact needed cant wait stay next visit seattle
4639,3344977,18418219,though didnt meet alex wei welcoming considerate everything needed already included room blow dryer shampoo towels water hangers etc room private side entrance private washroom shower bed big comfortable everything spotlessly clean best stay weve airbnb host far wed love stay
4640,3344977,19340680,stay exceeded expectations alex wife nice welcomed us warmly smartly sectioned lower bedroom bathroom really feels like nice space plenty privacy location also excellent steps away awesome things downtown ballard stay wont disappointed
4641,3344977,19626933,hosts great room advertised would hesitate rent room future going back seattle
4642,3344977,19863750,reservation canceled 6 days arrival automated posting
4643,3344977,19863751,reservation canceled 13 days arrival automated posting
4644,3344977,20039961,husband stayed alex wies home visit seattle room exactly like shown pictures private entrance makes easy come go pleased location could beat located quick walk away main drag ballard lots bars restaurants area alex wie friendly made sure everything needed stay definitely recommend anyone stay home
4645,3344977,21152032,stayed alexs place 2 nights october attend wedding nearby incredibly convenient location practically 2 min walk shops restaurants cafes downtown ballard still located quiet side street dont feel like renting car also lot cheap public transportation nearby bus 30 mins downtown seattle 90 mins airport even whole weekend felt much see ballard mever left areathe room cozy comfy bathroom everything clean simple alex friendly courteous would highly recommend place anyone traveling seattle
4646,3344977,21628051,fianc wonderful stay alexs residence room bathroom clean everything needed perfect location explore ballard area loved entrance never felt intrusive bed super comfy
4647,3344977,21944850,stayed long weekend october room exactly pictured clean cozy private entrance private bath also clean location excellent close shops cafes restaurants downtown ballard also convenient public transportation didnt meet wei alex great host friendly accessible anything needed would certainly stay
4648,3344977,23333502,alexs room clean comfortable would recommend
4649,3344977,26278154,accommodations perfect described exceptionally clean wellmaintained comfortable bed separate entrance plus coordination w alex quick easy wife welcomed upon arrival gave keys quick tour definitely repeat occasion present
4650,3344977,26541586,stay enjoyable alex easy communicate wife met us arrival show us room friendly room bathroom clean tidy everything described bed comfortable location within easy walking distance downtown ballard area great place stay sure
4651,3344977,27027020,wonderful experience staying alex wei arrived afternoon wei greeted gave overview room see comfortable private close everything ballard able walk grocery store breakfast close morning chance meet alex inperson communication set arrangements helpful bedroom bathroom extremely clean like new especially liked private entrance room allowed come go time without disturbing would certainly love stay ever area
4652,3344977,27226102,nice clean comfortable place excellent location walk everywhere
4653,3344977,28417397,stayed alexs place 3 days great time street parking available anytime day within 2 min walking distance alex available made stay comfortable place quiet private entrance practical would recommend staying alex 5 min away active part ballard
4654,3344977,28587958,accurate listing private nice helpful hosts
4655,3344977,29522741,great place ballard super clean private walkable 34 blocks best restaurants area offer wei nice welcoming came pick key space comfy bathroom private great outside bedroom small hallway definitely stay next trip area
4656,3344977,29785451,house extremely well located within minutes market street ballard street restaurantsshops ballard beautiful part seattlegood value money sure everything clean coffee tea room definitely nice touchwould definitely stay
4657,3344977,30213204,wow location wondeful perfect trip lot see alexs place ideal spot regroupthe bed comfortable clean loved kitty tray stress location perfect
4658,3344977,30536969,another great stay alexs private convenient comfortable exactly desired nice hosts well
4659,3344977,30633043,alex weis private room ground floor ballard condo pictured clean wellappointed stylish greeted wei welcoming made sure everything needed bed extremely comfortable location perfecta quick walk best ballard eateries would definitely stay
4660,3344977,31853311,youre interested checking ballard rest seattle stay alex private room nicely separated rest home made great stay alex fantastic communication made check super easy private entrance felt like place amenity missing mini fridge course personal preference location prime close ballard shops night life even bike beach easily
4661,3344977,35964677,lovely comfortable stay alex weis place alex replied messages promptly met wife wei checkin wei made checkin easy showed us space room bathroom clean spacious first airbnb experience wonderful fianc actually back second night week short visit vancouver
4662,3344977,36216244,second stay alexs great opportunity check immediate area time around place within walking distance many restaurants would recommend staying
4663,3344977,36410787,spent one night private room clean functional coffee maker felt like hotel room private room entrance segregated dont worry come go outthe neighbor quite close many different stores including starbucks within 48 minutes walking distancethe host kind
4664,3344977,36738546,really pleased choice room separate house giving little privacy bed bathroom nice clean felt really comfortable far downtown seattle would definitely recommend place
4665,3344977,37866544,accurate description problems getting keys good communication throughout wonderfully comfortable clean room private bathroomif area wouldnt hesitate book place well located dt ballard buses dt seattle hosts left good local regional maps room plus seattle guidequiet peaceful pleasure come back lovely day cityits good size space one doesnt feel crampedinternet access easy theres coffee machine plus microwave need large 24 hr supermarket mere minutes away
4666,3344977,38241069,everything great well organized neighborhood pretty nice
4667,3344977,38838959,arrive home stay private room walking distance ballard perfect location quiet lovely accommodations spotless hostess greeted us upon arrival showed us around assured us needed anything ask coffee microwave minifridge room crisp clean towels great bath products private bath private entrance even showed us best way walk tofrom wedding attending great grocery store 12 block way anything neededit great place stay opinion even better represented thank terrific overnight ballard seattle wa
4668,3344977,39405044,great experience room clean comfortable really appreciated privacy room private bathroom thanks
4669,3344977,39943613,place amazing location close downtown ballard mini fridge microwave useful especially qfc close everything super clean felt comfortable would definitely stay
4670,3344977,41212090,lovely time seattle stay alexs perfect welcoming accommodating arrived late due long hike understanding room setup guests mind bathroom spacious new fixtures clean amenities listed honestly couldnt offer suggestions could improve room bravo ballard nice neighborhood feels safe place walking distance market action happens come back seattle absolutely staying
4671,3344977,41625789,clean basic room great coffee morning easy side acces airbnb room indoor acces bathroom friendly host showed us everything house arrival
4672,3344977,42257401,room nice clean setting quiet location fantastic host nice upon arrival inflexible arrival offer rent space flexible late arrival given ultimatum stay streets luggage could arrive 4pm plans told could return 9pm changed travel plans arrive 4pm host didnt leave 5 pm irritated inflexibility otherwise place nice
4673,3344977,42870493,thanks alex wan ju host stayed place three nights great experience beyond expectations room clean got independent entrance bathroom house sitting convenient quiet neighborhood alex wan ju nice hosting us like friends made us feel comfortable would definitely stay next time visiting seattle
4674,3344977,43936120,comfortable clean quiet location great easy walk many locations ballard
4675,3344977,45124195,first airbnb experience great room clean bed comfortable wifi solid water pressure shower excellent bathroom clean towels great good shampoo soap bathroom us ample closet space also really appreciated maps guidespamphlets local area
4676,3344977,45554066,clean organized comfortable location great neighborhood convenient restaurants shops great place one night stay seattle
4677,3344977,46165131,staying alexs sweet home definitely one highlights trip seattle alex wei considerate room super clean everything need short trip fridge microwave coffee machine fast wifi etc responsive every time sent message replied quickly area safe convenient tons street parking places many choices food first time using airbnb little bit hesitant anymore thanks guys hopefully could stay place next time visit seattleps could also speak mandarin feel free speak mandarin prefer
4678,3344977,46900290,first experience airbnb alex wei made better could imagined home conveniently located near tons restaurantsbarsstores ballard able walk almost everywhere wanted go yet neighborhood busy quietthe room bathroom extremely clean private bed comfortable mini refrigerator available desk space keurig coffee utensils provided left us plenty information seattle area regarding things wei let us know text needed anything provided us key private entrance arrivedi hesitate stay alex wei return area pleasant simpler staying hotel alex wei accommodating hosts thank thanks airbnb
4679,3344977,47647325,first time using airbnb pleased experience room perfect needed neighborhood lot offer restaurants shopping morethe room clean offered privacy sleeping bathroom accommodationsi scheduled arrive late anyway flight delayed informed alex early day flight understanding said would stay arrived ever need stay seattle wouldnt second thoughts staying
4680,3344977,48701703,loved place place comes private entrance spacious room private bathroom room nice clean pretty much everything needed one big thing even heater night time gets cold awesome location conveniently located market stores well defs would recommend place would come back stay im ever visiting seattle
4681,3344977,49534672,alexs suite seattles ballard neighbourhood simple clean private queries alex super responsive via text suite literally steps many restaurants pubs even pie bar exactly youd imagine dinner one night super fun neighbourhood 40 bus also block away goes fremont way downtown quite quicklywe loved staying neighbourhood seamless stay alexs suite youre planning stay know private place call home duration stay exactly need much
4682,3344977,50604053,alex fantastic accommodating host really nice guy location could bettera safe quiet neighborhood readily available parking short walk best restaurants sights town incredibly clean well equipped room could better experience
4683,3344977,51883523,perfect location ballard clean quiet everything advertised
4684,3678718,17732232,great time staying air bnb spot perfect really heart ballard easy find hosts helpful lots room giant kitchen cook couldnt asked anything better
4685,3678718,17907499,great location heart ballard private parking easy unique space basement beautiful old building quirky decorations 70s selection books games entertain wifi host friendly easy work little dark musty thats expected seattle basement great time
4686,3678718,18038600,lovely time staying odd lodging ballard space clean comfortable quirky vintage vibe location cant beat sandy extremely friendly quick respond questions would absolutely book thanks fantastic stay
4687,3678718,18360811,nora odd lodging made staying super easy check check coordinated directly us lodging comfortable super quite alley short cab ride town ballard neighborhood many great restaurants bars kayaking puget sound locks short walk road cool cafes near well thanks letting us stay guys
4688,3678718,18503785,clean cozy quiet great neighborhood exactly looking
4689,3678718,18601378,great stay great neighborhood nora helpful unorthodox venue worked well us changes would make provide coffee soap
4690,3678718,18905129,great location great neighborhood fully equipped kitchen cook small meal get tired eating nora quick helpful responding queries would good internet signal stronger otherwise stay super comfortable thanks us guys
4691,3678718,19093066,wonderful stay great location able walk many great restaurants downtown short bus ride away would definitely stay
4692,3678718,19429935,odd lodging great place stay perfect location close public transit good since car plenty space cool vibe loved exploring ballard rest city kitchen fully equipped hosts friendly helpful knowledgeable overall great experience
4693,3678718,19566101,ballard odd fellows lodge host martha ballard neighborhood wonderful great place stay loved right heart ballard within easy walking distance lot cool stuff great brunch spot locks cafes breweries could believe large apartment price martha welcoming accommodating even gave us tour odd fellows building shared history staying odd fellows lodge great part trip seattle well look next time
4694,3678718,19959746,really loved staying odd lodging nice little apartment charming unique amenities youd want private studio though really even studio since kitchen bedroom pretty much rooms mention youre right middle great neighborhood lots fun shops bars restaurantsmartha incredibly helpful responsive questions real pleasure highly recommended
4695,3678718,20471593,definitely worth apartment clean welcoming remember old caretakers spot back odd fellows lodge hilton need someone appreciates quirky local history get place dont like kitchen fact youre three minute walk fantastic market host super friendly attended everything odd place bestsuited prefer urban adventure packaged experiences love dwell magazine probably consider artsy little loft instead like vinyl records theres shop attached spaces authentic patina youll love would stay bet absolutely
4696,3678718,21145282,first experience airbnb great place stay clean everything need comfortable stay youre looking simple comfy place ballard area filled restaurants bars didnt really use kitchen everything want cook meals theres safeway two blocks away whole foods short bus ride away line
4697,3678718,21363815,place super cute located great neighborhood great restaurants bars nearby really nice come back evenings place privacy welcoming hosts look forward staying
4698,3678718,21629066,odd lodging convenient everything ballard nora great accommodating walked directions airport met arrived ballard lodging laid back looking hilton room service probably isnt place apartment clean stocked everything might need convenient parking rear building 500 day loved location market st definitely consider staying return ballard
4699,3678718,21784482,oddfellows lodge apartment perfect spot everything close bars restaurants easy hop public transit space though lower level homey welcoming expected pics comfy bed lots room stuff lounging around entry around back secure gatecommunications super easy friendly great stay thanks
4700,3678718,22604707,really enjoyed stay apartment cozy even chilly nov glad chose stay ballard great neighborhood many restaurants bars coffee shops cute shops never bored
4701,3678718,22876825,loved charming one bedroom apartment first floor ballard odd fellows lodge location amazing steps tons bars restaurants well transit access kitchen fully stocked tool need make feast outdoor hallway mostly private nice area hang well definitely stay next time seattle
4702,3678718,23338474,perfect spot everything clean fucntional place bit bigger photos suggest full kitchen want cook close lots ballards delicious restuarants didnt bother much nora easy communicate gave tour lodge arriving interesting building
4703,3678718,23579658,room located good area host friendly gave us tour lodge room basics except coffee water hot internet fast street parking close free 6pm coffee shops bars nearby window coverings seethrough though private would liked youre shy youll want change bathroom want get romantic place events hosted upstairs forewarned none ran later 10pm
4704,3678718,23665111,great place stay good location lots privacy good value apartmentlike space
4705,3678718,24271623,odd fellows apartment great located within walking distance every place wanted gorestaurants retail stores grocery store movie theater coffee shops felt apartment private despite reviewers mentioned shear curtains tenants building however occasional meetingsgatherings upstairs plenty free street parking pay parking lot located outside entrance apartment 5day thoroughly enjoyed stay definitely stay
4706,3678718,24652794,fantastic accommodations great location near downtown ballard extremely quiet spacious coupled great price one best airbnbs ive ever stayed atwould stay heartbeat
4707,3678718,25324846,odd amazing little nest perfect trip kitchen well stocked furniture beautiful eclectic comfortable space allowed entertaining friends lodge beautiful gem ballard back
4708,3678718,25781389,description accurate great little spot spread heart ballard would absolutely stay
4709,3678718,25967771,amazing space middle everything soaking tub die appreciative stocked kitchen course always good find green friendly space seattle con lodge little noisy night banging around way past midnight coziness space made sure
4710,3678718,26698031,host let us open arms odd lodge amazing history fun style dates back 1906 first walked got grand tour entire building pitcher homemade kombucha ballard place room walking distance many bars breweries restaurants shops etc want go across town bus stop block away would 100 stay recommend everyone
4711,3678718,26956363,place fantastic boyfriend thoroughly enjoyed stay private little abode apartment within walking distance plenty things around town made us truly fall love seattle back
4712,3678718,27283672,loved odd lodging odd fellows lodge ballard cute apartment plenty desk space work always needs done even vacation didnt get use kitchen ballard many wonderful cafes pubs coffee houses plan come back stay longer visits future great fully stocked kitchen stop tjs dinner served loved great selection bookshelves rains next visit curled book comfy couch
4713,3678718,27725404,visiting seattle specifically ballard odd fellows lodging absolute dream nora incredible sweet accommodating quick respond texts sent pretty private minimal interaction anyone lodge appreciate however seemed nora would happy involved needed apartment super cute vintagey vibe exactly style pretty private entrance back locked gate left us super clean could need kitchen fully stocked tools wish cook bathroom fresh towels toiletries bed comfortable thing ever slept hard get sometimes people mention seethrough curtains dont think issue seethrough best part apartment location perfectly placed ballard incredible bars restaurants market ballard ave walked everywhere ease bus stop right though prefer absolutely back summer stay odd fellows recommend place enough
4714,3678718,27864035,warm welcome great space fantastic location clean secure good wifi stay highly recommend
4715,3678718,27958990,good experience staying odd lodging briefly met host primarily communicated text messages quickly responded questions requests happy hospitality sense respect privacy room cute tucked away back alley behind store front ground level windows ground level everything clean arrived space nice homey feel ballard nice neighborhood stay many bars restaurants main street odd lodging 5 minutes away bus stop take right downtown tourist spots happened car could easily get around city without onethe downside stay odd lodging actual lodge hosted party room staying one night host advised us party arrived didnt think would problem since planning go barhopping night anyways unfortunately boyfriend came stomach flu afternoon stuck listening loud music shaking floors well past midnight dont blame host bad experience allshe definitely gave us fair warning party however anyone looking stay aware may best place peace quiet
4716,3678718,28408272,place great nora gave us tour building welcoming looks like goto place say seattle
4717,3678718,28591964,place great find apartment clean comfy right middle ballard made incredibly easy get anywhere gladly stay im back seattle
4718,3678718,28668747,odd fellows lodge perfect location exploring ballard surrounding metropolitan seattle area met needs highly recommended
4719,3678718,28893754,used live seattle excited come visit stay thriving vibrant ballard neighborhood apartment artistic fun inviting comfortable great full kitchen living room seperated bedroom host included everything needed prepare meals although ate mostly devine pagliacci pizza delivered extra toiletries available borrow bathroom brought everything needed even slept great comfortable bed isnt always case travel since love tempurpedic bed home felt cozy peaceful entry alley 12 block market street felt safe locking gatefence access breezeway apartment looking affordable lodging really cool walktoeverything neighborhood seattle perfect
4720,3678718,29918624,great place walked ballard st place clean convenient
4721,3678718,30706374,great time trip seattle odd fellows lodge felt like home right away perfect space 2 friends come back taking advantage things pacific northwest offer nora friendly helpful ballard area see definitely back
4722,3678718,30967510,partner blast seattle staycation odd fellows great communication quick response made last minute trip perfect even added addition day awesomethe room perfect clean bright welcoming perfect getaway city would book heart beat ive already told many friends awesome getaway hidden coolest lodge ballard
4723,3678718,31251592,apartment odd fellows hall great tucked away quiet location right heart downtown ballard able walk everywhere trip easily apartment spacious clean would happily stay future trips
4724,3678718,32325789,felt welcomed even arrived apartment perfect area visited seattle several times wanted stay explore places outside downtown area odd fellows lodge ballard looking
4725,3678718,32848351,great stay ballard odd lodging stayed wedfri trouble nearby street parking close restaurants bars great coffee bauhaus walking distance places see great shows tractor sunset tavern
4726,3678718,32998341,wonderful stay odd lodging neighborhood great accomodations spacious host helpful highly recommended
4727,3678718,33313172,great visit everything easy checkin location blocks everything wanted clean quiet private perfect stay
4728,3678718,33910108,great stay super cute clean place right heart ballard would definitely stay
4729,3678718,34178666,loved staying apartment nicely kept clean really nice feel felt kind sad leave great location close awesome pubs restaurants shops would stay heart beat
4730,3678718,34416502,unique space comfortable great time odd fellows lodge would definitely stay
4731,3678718,35368353,great quite residence really enjoyed stay able walk wherever get wanted questions answer simply text away
4732,3678718,35579899,place top notch gobsmacked size itbedroom living room kitchen bathroom lots space spread get comfy location greatso close lots interesting places drink eat including wonderful coffee shop amazing whiskey bar short drive downtown honestly couldnt perfect brief stay seattle made us wish staying longer
4733,3678718,35891323,odd lodging awesome location heart ballard unbelievable communication easy superaccomodating flight seattle late checkout day since didnt guests coming day let us keep things extra hours place spacious comfortable outdoor hallwaynook great place hang would definitely stay make back seattle
4734,3678718,36197804,ballard odd fellows great place stay seattle location perfect ballard beautiful historic neighborhood close harbor offers excellent options food drink access multiple bus lines bring visitor parts seattle including multiple express bus lines downtown seattle train station traveling via rail apartment great exactly appears pictures impressed size apartment amenities kitchen allowed us cook couple meals apartment place clean furniture decor welcoming comfortable alsothey nice assortment puzzles games want break exploring city nora sandy main contacts ballard odd fellows responsive providing checkin procedure giving us assistance regards park car able find free street parking one block north apartment excellent place stay seattle close fremont great seattle neighborhoods easy access waterfront via biking walking trails regular buses downtown seattle
4735,3678718,36970674,comfortable clean inviting stellar home away home
4736,3678718,37296789,2nd visit hopefully 2nd many many visits think sweet quiet apartment ballard oasis multitude parties events attend treat retire comfortable space chill love fact walk many restaurants bars thank cant wait back soon tracy bob
4737,3678718,37601483,odd fellows lodge everything needed couple days seattle comfortable spacious apartment good location easy check would definitely visit
4738,3678718,38414849,loved stay ballard odd fellows lodge apartment described hosts quick respond accommodating would highly recommend apartment anyone wanting great place stay ballard easy bus commute downtown seattle
4739,3678718,38605207,odd fellows great little gem situated stones throw great bars restaurants including access buses every direction especially handy express bus downtown perfect location apartment huge well comfortable bed well stocked kitchen lounge area totally spacious stay nora lovely friendly communications besides early miscommunication hitch initial confusion stay odd fellows totally recommended
4740,3678718,39167655,place great arrived really lately time midnight due phones navigation taking 3 hours wrong way know know fault anyway able arrange key late hour incredibly grateful spent little time place much around bed extremely comfortable shower awesome claw foot tub shower head addedthey able explain parking answered one annoying question couldnt asked anything better
4741,3678718,39609977,great time seattle wonderful stay odd lodging next bedroom comfy bed also full kitchen living room provided boardgames books everything nicely decorated clean felt safe nice neighbourhood many cafes restaurants shops bus connections downtown good 15min pike marketeven emergency apartment lock malfunctioned 1am hosts reacted swiftly organized locksmith even gave us beer tour lodge kill time made otherwise unpleasant experience interesting highly appreciated great hosts great apartment would definitely recommend
4742,3678718,39936706,odd lodging apartment quaint cute clean simple apartment easy find self checkin checkout nice team hosts odd lodging helpful responsive messaging enter exit anything neededthe apartment simple bedroom living dining room kitchen bathroom living dining room nice little space sit relax play game cards cards games found apartment girlfriend stayed two days found apartment plenty spacious minus bathroom quite small secure gate leading apartment nice area welcoming nice leave dirty shoes wanting dirty apartment hiking outside seattlethe area apartment great walgreens block away last minute items needed lots great bars restaurants within 10 minute walk also ballard sunday ballard farmers market easy fun walk around
4743,3678718,40323577,odd fellows space quite nice accessible location ballard bad neighborhood combination latenight 711 crowd across street alley access apartment make uncomfortable walk safetywise
4744,3678718,40770935,host easy communicate leading stay day coordination wrapping time odd lodging seamless location ideal walk right heart ballard close enough ballard bridge well access 99 get queen anne downtown would highly recommend
4745,3678718,42520023,great location spacious lots good places eat drink nearby enjoyed seeing live music couple different venues ballard come seattle wed definitely stay
4746,3678718,43947763,price location place steal easy check place clean fully stocked anything could need good size organic donut place across street commercial district actually made quiet night ton things walk found street parking pretty easy lot cheap also basement apt little dark side bad lot really place sleep shower bit old work hot water bed bit hard 50 memory foam pad would go long way making comfortable overall based location price would recommend
4747,3678718,44690387,apartment spacious everything needed neighborhood nice many small restaurants shops however careful leave anything car parking ballard area car broken last day luggage got stolen since leave airport
4748,3678718,45090933,great location spacious apartment wed definitely stay
4749,3678718,46314720,wonderful stay apartment located awesome area ballard lots restaurants shops nearby short ride neighborhoods seattle well made things convenient us apartment really nice clean looked exactly pictured host nora also easy reach accommodating would definitely recommend choosing stay thank
4750,3678718,48075844,great lodging fun convenient areawe stayed odd lodging 5 nights seattle made great home base place located hot stretch ballard within walking distance many great restaurants bars breweries also right two bus lines store nearby selling passesthe place great plenty large two people bed comfortable stocked books games free time kill theres full kitchen everything might need eat menus outside pinboard want venture place immaculatei interacted nora dung stay friendly helpful even warning us significant traffic delays expected
4751,3678718,48688592,location great accommodations get job done much within walking distance hosts accessible helpful kitchen well stocked may want bring spices want cook fyi little dark musty alley attract loiterers definitely would stay
4752,3678718,49294332,best ballard gem homey feeling comfy bed clean space secure easy find good free asking options close seattles hottest restaurant good communication host always second time ive booked space definitely book thank ioof support growing business
4753,3678718,50256265,host fantastic easy communicate work place coolclean fun great urban hideaway ballard
4754,3678718,50616441,great place stay heart ballard unbeatable price place feels homey considering essentially basement building accessed alleyway big metal gate makes place feel real secure space heaters provided useful
4755,3678718,50980152,odd lodging fantastic many levels begin describe stay would like let anyone plans renting place right heart everything going ballard awesome walk anywhere bars restaurants yoga shopping coffee great bike rental place called dutch bike think ride around instead walkingsothe place looked exactly like photos seems like kind weird place behind commercial building strip mallish unlock chain link gate get however inside find midcentury heaven place stinking cute great colors bohemian mad men like feeling bed incredibly comfortable perfect little vanity next get ready head seattle fun kitchen sweet kind wished 40s50s style appliances nonetheless fantastic dishes towels paper towels etchandythey always available made incredibly easy get key quite late first night got back quickly questions regarding parking something apartmentthe one thing would say could little better parking situation really isnt anywhere park park overnight free change parking spot bunch times kind got old way took away great place staysoin words loved funky clean cool energy felt warm
4756,3678718,51356964,clean inviting wonderful location close food night life would definitely come back
4757,3678718,52180128,oddfellows super easy great location ballardfremont exploring good bed good amount space relax pro tip mighty donuts opened nearby id never vegan donut delicious
4758,3678718,53246716,great experience staying odd lodging apartment comfortable conveniently located super easy communication
4759,3678718,54513713,loved little place clean comfortable amazing location
4760,3678718,55235102,odd lodging charming host responsive location ballard awesome
4761,3678718,55666799,house perfect felt really comfortable staying ballard really beautiful place would definitely consider staying future visit seattle
4762,3678718,56786033,great apartment great neighborhood hosts communicated well nice amenities easy walk grocery store numerous restaurants youre around sunday check ballard farmers market
4763,20928,34338491,stay brad lizs exactly looking brad liz friendly welcoming space comfortable cozy bed nice linen small table kitchenette even couch comfortable wish time enjoy lovely gardens back
